log_wage,college,college_expansion,age,gender,parent_edu,region,ability,true_premium
4.251258903741398,0,6.188978259767298,29.137370899207713,0,1,1,0.792100908750765,0.24
3.897219217561228,0,7.101806985766167,26.401896737335065,0,2,1,-1.3010773798518223,0.33999999999999997
4.332071516526128,1,4.817650181848462,28.060089246473044,0,1,1,0.40174962458462865,0.24
4.202868311551187,0,-0.5379932766274664,30.22023509711586,0,3,3,-1.2418293714311208,0.43999999999999995
4.836366518322431,1,6.338940328914926,27.39342899383714,0,1,1,1.7577815530513796,0.24
4.691033989015199,1,5.318287356815167,25.1888269706016,0,3,1,-0.3742560375267909,0.43999999999999995
4.656769829036914,1,5.119938958632006,27.103048007884478,0,1,1,0.37796584915245995,0.24
3.989695023549626,0,2.4331930233775556,32.24452040937778,0,1,1,-1.788772622732355,0.24
3.6419119706786813,0,1.3930429035466818,33.05519303599955,1,1,2,-1.4948022150871882,0.24
3.571419532011554,0,2.6126904277485625,21.940221478173175,0,1,1,-0.7733964705152477,0.24
4.544252744284442,0,1.3858607309796187,31.27308372757443,0,2,2,0.8505181277692229,0.33999999999999997
4.966548245620951,1,4.14021194259232,28.75044314810607,0,3,1,0.6590904861935541,0.43999999999999995
4.464177842060271,0,3.9609312072708835,30.77194803736045,0,1,1,1.085389961099943,0.24
4.017007231248359,0,1.9256890338219361,26.34853521919711,0,2,1,-1.5097308231844209,0.33999999999999997
3.973682322593401,1,7.054191739368084,22.69520947149554,0,1,1,0.5068693732713246,0.24
3.9561497565980557,0,4.482870737541289,29.753466365942387,1,1,1,-0.5598974677675107,0.24
3.6354723437235266,0,4.292295294763272,25.17706821615185,1,1,2,-0.8081043364823255,0.24
3.8691062653202657,0,2.3255313957208763,23.835122705545444,1,3,2,-0.5372276641222128,0.43999999999999995
3.8140473176356897,0,1.6988498800666916,24.0447958525796,1,1,1,-0.11646779406706512,0.24
5.024514766403754,1,3.936748823645493,29.802741347246002,0,2,1,0.6610444159677312,0.33999999999999997
4.692138783921952,1,4.256917324454573,28.41835739808759,0,1,1,1.1228053008888783,0.24
4.201133063370717,0,1.5694523501423472,30.34739806562402,1,1,2,0.5210721283410551,0.24
4.893515201703352,1,0.8158371225257224,30.007225763489096,0,2,3,0.6332707362208657,0.33999999999999997
4.457185426371977,0,0.785792599175662,26.7371993062487,0,1,3,1.8230495479796065,0.24
4.323359567094604,0,4.866071088178173,27.78857927836763,0,1,2,0.6970730916065615,0.24
3.733367043392852,0,5.096906990845497,26.465687413652383,1,1,1,-0.2138348314924301,0.24
4.117010943537464,0,1.9172427041063984,27.369016681403526,1,1,2,0.5811047348180731,0.24
5.065696832927006,1,7.641613067531397,25.0982357860568,1,3,1,1.707645904228449,0.43999999999999995
3.798872746563644,0,2.688676005049638,29.171452881623004,0,1,2,-0.8703606653032362,0.24
4.250276222808977,0,6.124205680065982,31.22536224694527,0,2,1,-0.43093695834333684,0.33999999999999997
4.4528985763618705,0,4.502422667421657,25.55016091053704,1,1,1,1.4501277493492843,0.24
4.248440239436101,0,5.402560579535823,31.843808936204027,1,3,1,-0.2904729174305014,0.43999999999999995
5.152202663413929,1,3.2185693684594936,28.340564489433824,0,2,1,0.7642896751744533,0.33999999999999997
4.72810025465024,1,3.4576704497214825,28.72323692921744,1,1,2,1.289087256997986,0.24
3.483884911585142,0,5.232749865435673,22.901711441177447,1,3,2,-1.255820478972708,0.43999999999999995
3.7096391879524986,1,-0.07401597138968152,22.578213071302798,1,1,3,-0.4084226107904071,0.24
4.289634203599412,0,1.8906271761901834,28.432349088339045,1,2,3,1.204689284039352,0.33999999999999997
4.477560087015729,0,4.001793018391918,30.369196373896024,0,2,1,-0.1264265990077907,0.33999999999999997
3.435211956347842,0,8.684244215776783,25.98585866906514,1,1,1,-2.0185924919436133,0.24
4.921902037933913,1,4.38958131666705,33.01028170174927,1,3,2,-0.5099697730421181,0.43999999999999995
5.321437109921158,1,1.288501645716143,30.204807922762946,1,3,3,0.7944624548454315,0.43999999999999995
5.064247705131494,1,3.7319100964228307,25.274976244876044,1,3,1,1.2764930996057795,0.43999999999999995
4.515527744001149,0,4.08418847001112,28.09254600116052,1,3,1,0.050845298614804114,0.43999999999999995
5.050470271878634,1,6.933466640689015,35.430787401170235,1,2,1,0.48378160830999745,0.33999999999999997
3.805003880090925,0,1.1578475115891775,24.272307991600883,0,1,3,-0.36906012620263673,0.24
4.956245497524622,1,0.038084489402796295,29.584809816745317,1,2,3,0.9031842135383261,0.33999999999999997
4.305698829870668,0,2.4749683814629906,27.03176634182997,1,1,1,1.4251955572098265,0.24
4.895035688700947,1,0.8704602588478739,30.120688872755537,0,1,3,0.768199900254481,0.24
4.407322270775183,0,10.020456295055423,31.801820938955146,0,2,1,-0.11816674651273366,0.33999999999999997
4.947371936294727,1,1.8562676234064939,26.8412887338659,1,3,1,0.4341110652414831,0.43999999999999995
4.447583270027841,0,4.648751343191763,31.356736815121522,0,1,2,0.9524879011371168,0.24
4.455511163753683,0,4.063397714685257,34.66361018281588,1,3,1,0.02770168787918344,0.43999999999999995
4.943792994518163,1,4.333062697923701,28.198824212032704,0,2,1,0.8005290161606844,0.33999999999999997
3.908228124524395,0,1.9132162587136148,30.354666062482554,1,1,3,0.3703089775637704,0.24
5.599615911439066,1,1.1658851609267944,26.228677689390175,0,3,2,1.4193578030127094,0.43999999999999995
5.09980587401119,1,0.7169717255696316,28.05777792709364,0,3,3,0.7001376460626499,0.43999999999999995
3.9122662317283132,0,1.7774927443956607,27.46997472187527,0,1,1,-0.4985573968398187,0.24
4.68438345608956,1,5.952164979556409,30.390807776975787,1,1,1,1.404494009881228,0.24
4.43983398390077,0,9.467444075926338,31.614027807270777,0,1,1,0.4600551922438175,0.24
4.932658810958253,1,1.2025387838010566,27.671035452647622,0,3,3,-0.13973593879280333,0.43999999999999995
3.6478605821847627,0,4.662513323416577,32.60086853719877,1,1,1,-1.3540036929925754,0.24
4.255803799490246,1,4.761043647854503,32.590142324684884,0,1,1,0.231378929058169,0.24
5.002378133359812,1,6.972937187982005,30.5405612295397,1,2,1,1.834888894409564,0.33999999999999997
3.180995619209835,0,-0.4716106369483548,26.451920404834816,1,2,2,-2.7293762500800502,0.33999999999999997
3.093345145041439,0,6.840692020703858,26.164513549780292,1,1,1,-2.6897131334542244,0.24
4.635878009074536,0,3.9875293295952545,25.562855935929885,0,3,1,0.7673393527779184,0.43999999999999995
5.116210410420569,1,5.867138009639593,30.847498210714484,1,3,1,0.23617230939780226,0.43999999999999995
4.273511835500219,0,-1.7356114658717159,24.364695377531906,0,3,1,0.6723837158313631,0.43999999999999995
3.759696294473385,0,6.334925143978059,30.03051296233302,1,1,1,-0.5263859284424071,0.24
3.479157181849959,0,2.564414582409474,24.75667195652766,1,3,1,-2.1417773352996803,0.43999999999999995
4.402553498847191,0,1.1733077364860838,30.47063835952592,0,2,3,-0.8319850015856797,0.33999999999999997
5.21866143704851,1,6.49050221728841,28.05165874819168,0,1,1,1.560005301725322,0.24
4.50230164267032,1,1.9278203347601846,32.00091568557948,0,2,1,-0.4515892335278249,0.33999999999999997
4.542083072383784,1,7.178865596444051,31.424363734963812,0,1,1,-0.44292866977959844,0.24
3.589473688073134,0,1.3330702165809782,32.30519623600633,1,2,3,-2.6293999934649226,0.33999999999999997
3.9112062305415036,0,7.906230972574477,32.38245615486734,1,2,1,-1.8044799846453667,0.33999999999999997
4.455935378349348,0,0.4856611898832869,28.430892501964593,0,2,3,1.110167163913629,0.33999999999999997
3.901610463888048,0,1.2626409702128776,24.523620800726185,1,1,3,-0.2594280549703663,0.24
3.956317801065527,0,4.942106569323924,24.842430835007864,1,2,1,0.9912018856555244,0.33999999999999997
3.213657745532124,0,6.174152135694484,21.739454412052186,1,1,1,-0.7536993715630421,0.24
4.296647888571124,1,2.9604289321870487,24.74900249971572,0,3,2,-1.4677820379896653,0.43999999999999995
4.333060758085375,1,4.899626858756328,28.206470973113948,1,2,2,-0.26092358088517403,0.33999999999999997
3.6980399709563625,0,2.7167552351609547,26.321037457524515,1,1,2,-0.572953119132798,0.24
3.810347111778372,1,2.686000244813429,27.459593186770444,1,1,3,-0.8330901761159398,0.24
4.078308446031002,0,6.032887980951181,29.478146258384204,0,2,1,-0.8070093832842306,0.33999999999999997
4.526248361005033,1,4.643836171812351,27.087804225802724,0,2,2,-0.1349381026313032,0.33999999999999997
4.14075375238041,1,8.14425267294429,24.634513598762247,1,2,1,-0.4915686284618738,0.33999999999999997
3.6846218034418463,0,4.184002159472277,27.840298997309702,1,1,2,-0.9322683271622375,0.24
4.69105336343919,0,3.1677582976043723,25.304528539681463,1,2,2,1.8047143732832946,0.33999999999999997
4.083732839656678,0,7.39333287656847,27.18764050906281,0,1,1,0.45795502483189887,0.24
4.941115717648213,1,5.390390628221509,32.02833089326901,1,2,1,0.15848275411520182,0.33999999999999997
4.886837413288142,1,5.564375821001821,27.188484087711476,0,3,1,-0.06654540203483184,0.43999999999999995
5.294484402590885,1,6.534180784213167,33.31287266004323,0,2,1,0.6656146664955179,0.33999999999999997
4.512916258108669,1,1.1091254527653616,32.29490796081391,1,1,3,0.5318234333634566,0.24
3.9728845838840865,0,3.336284555742024,26.26208407426287,0,3,2,-1.0342791550967787,0.43999999999999995
3.485685052977883,0,1.3962030096571505,24.666628700752675,0,1,2,-1.5322701251274664,0.24
3.8444767958612713,0,6.10427252828357,27.84233751423942,1,2,1,-2.274084584053997,0.33999999999999997
4.995804593269549,1,3.688835217384002,31.459983290190667,1,2,1,1.7919311115446124,0.33999999999999997
4.234477051928419,1,4.533523055662977,26.529427281313936,0,1,1,-0.445309938552059,0.24
4.530449368751615,1,6.233488046797012,30.724270894786418,1,1,1,0.5920595381683295,0.24
4.642484805287955,1,0.3065772937972875,31.625319967408263,0,1,2,0.20206126882228395,0.24
4.916800538697659,1,1.797409368371907,25.67792304891218,0,3,3,0.9125587383282822,0.43999999999999995
4.447801077278875,0,5.316367001694413,25.97184673513424,0,3,1,-0.06453786311570124,0.43999999999999995
4.0528244756245515,0,4.2245354755867,30.13798609638102,0,2,2,-1.3279690694292416,0.33999999999999997
3.4391078231909535,0,7.881010647100305,28.455542648924713,1,1,1,-1.0371168199996268,0.24
4.311550363666443,0,5.713133755152396,25.941815420368965,0,3,1,-0.3507582210036201,0.43999999999999995
3.585147213215112,0,5.142823707830628,26.943458655641237,1,2,1,-1.5852700788126293,0.33999999999999997
4.170046945425091,1,4.786306544939178,27.78844134181774,1,2,2,-0.8543273775917434,0.33999999999999997
3.548780243767712,0,4.730686080438517,23.305436725133617,1,2,1,-1.198822426863515,0.33999999999999997
4.27939141632916,0,5.624598728407213,30.296929319448086,0,1,1,-0.3286867669498902,0.24
3.998108035381909,0,2.311845773211327,26.563923433182428,1,2,2,-0.4960321976698295,0.33999999999999997
3.951778019656568,1,1.5364931731317955,19.648851328605705,1,2,2,0.1194817528546022,0.33999999999999997
4.9673257092349665,1,3.6250857226580733,27.928387095071642,0,2,1,0.8544673443562326,0.33999999999999997
4.749333378917062,1,5.121788909143132,25.775286223319476,0,3,2,-0.24261518579317523,0.43999999999999995
3.810163484388675,0,1.1942723297876348,33.06646657690803,0,1,2,-1.5024098394124243,0.24
3.261728833451198,0,5.432189732705408,26.243664937240094,1,2,1,-2.0483373778092178,0.33999999999999997
3.9550979666434145,0,2.987623545899285,24.707069909264167,1,1,2,0.16231780947549843,0.24
4.0909665128391,0,1.641031083287082,29.523798009886047,0,2,1,-0.6654995319284293,0.33999999999999997
4.17993535926016,1,0.6323625358781678,26.01865789597725,1,1,2,-0.15736138886388432,0.24
3.92046429931397,0,0.9428752521423328,25.661631396243305,0,1,3,0.329541155152203,0.24
5.158594143991929,0,4.875890296414551,29.528504148473218,1,3,1,1.4431770138315412,0.43999999999999995
3.8147377317881332,0,2.036682873487544,24.8785980763313,0,1,1,-1.7475054868925834,0.24
3.70901489832896,0,5.218141166100831,23.628179025401643,1,2,1,-1.012457625452728,0.33999999999999997
5.367793660619495,1,3.4880972227092157,33.17799400628301,0,3,1,-0.08523429395109815,0.43999999999999995
3.9768568623343175,0,-0.23901016649152318,29.738496212801934,0,2,1,-1.140193585266753,0.33999999999999997
3.3808072323981215,0,2.2496171877243656,27.207372145016905,1,1,2,-1.4890559680155546,0.24
4.671461080334368,0,6.0353683877760655,27.98956837089419,0,1,1,1.3095773686822225,0.24
4.134202986950929,0,7.355410956263833,29.51759307434847,1,3,1,-1.0479570405110468,0.43999999999999995
3.7374406749000264,1,1.3838423714541974,30.920012348840263,1,1,2,-1.3091852211566728,0.24
4.1937519678294,1,1.8348031160975238,25.732074126054965,0,2,2,-1.1481494881808638,0.33999999999999997
4.687439238827567,1,6.867134817211188,29.098439577897047,1,2,1,1.0859937950796388,0.33999999999999997
3.9876064165829916,0,3.543551363087313,26.479887471369285,0,2,2,-0.6953816500488362,0.33999999999999997
4.0132918374664275,0,0.6860143965609218,27.433056266462128,0,2,3,-1.3856160542311489,0.33999999999999997
4.330967465602784,1,7.5347203631431015,28.48207860239471,0,1,1,-0.8401619008497354,0.24
4.515988307827572,1,4.265769030066954,27.979964280841983,1,2,1,-0.048170661875511216,0.33999999999999997
5.218571162084202,1,2.7959995137144866,30.206700694907717,0,2,2,0.8917709956062757,0.33999999999999997
4.436402346278832,1,2.8065461603788227,29.46125967734678,1,1,2,0.8077684792261496,0.24
3.9855478382693876,1,7.9404270211007875,23.475492371883465,1,1,1,-0.7777690059554415,0.24
4.168547103530924,1,4.697784455680232,23.926530378803673,0,2,1,-0.531124126337735,0.33999999999999997
4.944027818225543,1,2.134118916308441,26.89084994572212,1,2,2,2.1028840709790892,0.33999999999999997
4.993865119823888,1,-0.48610304957144157,33.485875787325476,1,2,3,0.9956845304814996,0.33999999999999997
4.324610767474945,1,6.626823867054727,25.445224502495194,0,2,2,-0.25178019093159926,0.33999999999999997
3.9978338622936382,1,1.7447887833642117,27.37533187116174,0,2,3,-2.295152440146726,0.33999999999999997
4.9097384208924755,1,3.0196548874174454,26.390961919130433,0,3,2,-0.4588286584021518,0.43999999999999995
3.671233787452866,0,-0.8765617098033378,26.33786684773576,1,2,3,-1.326619362139237,0.33999999999999997
3.764626539692584,0,4.09533368797303,28.534719231715165,1,1,2,-0.862681385781058,0.24
4.053151746288806,1,0.1702290293875487,32.202331828586956,0,1,3,-0.9653318217729685,0.24
4.6534722333215175,1,2.3889067440230876,29.36790519964177,0,2,1,-0.2312081628170758,0.33999999999999997
4.5160090740460115,0,1.5500867140754315,25.589407115718725,1,3,3,0.06975961656737698,0.43999999999999995
4.505414023646022,0,3.7309418330036284,36.25968853240962,0,1,1,-0.7315808415853126,0.24
3.954257695276177,1,5.723390198739363,28.235719662883376,1,2,1,-1.2777063102540531,0.33999999999999997
3.894015815868077,0,4.651991717450546,26.26833713085366,0,1,2,-0.17893126728390904,0.24
4.523310935734924,0,6.800200400484044,32.236289124032766,1,1,1,-0.49827877710615814,0.24
3.91309271382677,1,3.0918813159594163,26.592788146168544,1,2,1,-1.8975391938116002,0.33999999999999997
4.99900437425872,1,0.2772938642972457,32.988740964962325,0,1,3,0.6075709425262437,0.24
4.5298154643983155,1,4.588867250993278,25.3880716271,0,2,2,-0.7288472359522109,0.33999999999999997
4.466308381812722,0,0.3632391651779321,32.29009116676411,0,3,3,-0.26945224813107393,0.43999999999999995
4.57278503169552,0,1.657559409371204,28.603142992845083,0,3,3,-0.21984636984448855,0.43999999999999995
4.557118697276889,1,3.7130230927023744,31.8731566981073,0,1,1,-0.01544090949370568,0.24
4.740328152178618,0,3.3421185183943036,33.70529712610463,1,2,1,0.14604332136894546,0.33999999999999997
4.673052674253803,1,5.70835470779242,24.60217812843624,0,3,1,-1.3045977677634357,0.43999999999999995
4.50030743162635,1,0.8931879240074446,31.827315462274967,0,1,2,0.3123584925488747,0.24
4.351652333373407,0,1.6597168125099895,23.773288286723787,1,2,2,-0.34413340112880064,0.33999999999999997
4.543609870971686,0,3.767632788893118,24.858446934255316,1,3,1,1.0844429884627536,0.43999999999999995
4.558826709035344,1,4.597016200173255,25.589771620622688,0,1,1,0.8149790239852291,0.24
4.864537389581246,1,8.191869566842353,29.510909908533584,1,3,1,1.3227628303335035,0.43999999999999995
4.36468912908831,1,2.157833245800866,28.099047630804577,1,2,1,-0.9383654476979899,0.33999999999999997
4.227807005876695,1,8.771782560857279,27.49859174751149,1,1,1,1.2866650011908194,0.24
4.668568615734291,1,1.1880557122123576,28.438705837067083,0,2,3,0.09407453213116031,0.33999999999999997
4.552816555119033,1,4.639747220046992,29.77386876788042,0,1,1,0.6901877753065319,0.24
4.3224700875298145,0,6.906756677603354,30.00474437182406,1,1,1,0.6743809084543171,0.24
4.818740415854208,1,0.8654678618832641,31.282500506845395,1,2,1,0.45905499446742276,0.33999999999999997
4.5245789693428,1,4.280494510598069,33.46010443830232,1,2,2,-1.0882241052509682,0.33999999999999997
5.110209705293788,1,8.715451657896763,27.93591288267557,0,2,1,0.9550806220827918,0.33999999999999997
4.06674523612799,1,7.175945734918199,26.43673311360725,1,1,1,0.3516785121014697,0.24
3.969443912178755,0,3.4678003737682133,29.840608387555566,1,3,2,-1.473085436105757,0.43999999999999995
3.8564422385150245,0,2.3128772943002893,24.56723555120614,0,2,3,-0.4836805805360049,0.33999999999999997
3.8961637989176547,0,-0.05695516696932201,25.963887603665167,0,3,3,-1.2130816625240899,0.43999999999999995
4.8019484074269005,1,8.08549757547151,30.99814283917837,1,3,1,-1.426207283543794,0.43999999999999995
4.237039553966924,1,-0.07221820245576804,27.627614875546886,1,1,2,0.8533242443596823,0.24
3.5916451149809454,1,7.032713663206012,24.375422624925882,0,1,1,-1.4793735205618894,0.24
4.059333283463283,0,8.591140805558295,23.530590803904477,1,3,1,-1.3211182951161378,0.43999999999999995
4.7317490113029,0,5.058931437292038,28.14615003818142,1,2,1,1.9782229663388264,0.33999999999999997
3.977251470123395,0,2.094597554420559,31.42568961090403,1,1,1,-0.44788580164936204,0.24
4.576658438414087,0,2.5890749751446935,31.38563733259356,1,2,2,0.6576607943638086,0.33999999999999997
4.123341240382489,0,2.7932016464713074,28.332641508678513,1,1,3,1.124831534569204,0.24
4.735290055006058,1,4.721583671348195,34.02672825728838,0,1,1,0.7742136085105723,0.24
4.576656122560852,1,2.618553088272351,27.68553890217861,0,2,1,0.14957284249147923,0.33999999999999997
4.0743688867590855,0,6.963744168072327,27.58429712980777,1,1,1,-0.03726407922452964,0.24
4.81690150245966,1,2.3014830920717646,20.297692270783,0,3,2,0.5376063488474322,0.43999999999999995
4.120959835314971,0,-0.3437466219039276,26.657911152516352,1,3,3,-0.22466255277775368,0.43999999999999995
4.466241815860165,0,2.4412338864439933,30.556045104725484,1,2,3,0.6948869238638791,0.33999999999999997
4.373822313595761,0,2.838860620180662,32.69188401057911,0,1,2,-0.25895891946900873,0.24
3.4240756518870508,0,6.815527995938506,25.509296098998146,1,1,1,-0.14553610222072794,0.24
4.629203126039174,0,2.676066525920591,29.386756987879146,1,1,2,1.8817601232101466,0.24
4.766607702831849,1,4.63869343203085,31.14063709696986,0,2,1,-0.4803902493193035,0.33999999999999997
4.20968858178001,1,1.7193182829335187,28.033624459587696,0,1,3,0.0192413894280761,0.24
4.0341955950232276,0,3.4572319371716853,21.15015862741831,1,2,1,0.43056272679882257,0.33999999999999997
4.4877816657874625,0,4.333889837166694,28.741869998722755,0,2,2,0.49479345698056415,0.33999999999999997
5.263677898320642,1,1.4316104559386447,30.284291872182678,1,3,1,0.2928624170478052,0.43999999999999995
3.9043101046244786,0,7.4635254188384295,25.157731314944623,0,3,1,-1.2503901616723252,0.43999999999999995
4.399123805379009,0,1.7434046486813577,27.23753640737684,0,2,2,0.16204336828369678,0.33999999999999997
3.9790283342358066,0,3.849483396252511,24.53351187361371,0,2,2,0.24282893396832672,0.33999999999999997
4.15774595057758,1,2.8179614879757535,20.289557354258942,1,1,2,1.1399602708849947,0.24
4.598117599834418,0,0.851469966166814,31.08101323536297,0,1,2,0.7392415271226874,0.24
4.782385127749117,0,6.304625219878279,27.988754398594445,0,3,1,1.205860359584199,0.43999999999999995
4.256628811993623,0,0.9008648711323526,32.79302499011495,1,2,3,-1.0032053914699748,0.33999999999999997
4.067821421679952,0,2.3680343026182378,30.57196657571853,0,1,3,-0.9960203884140494,0.24
4.706871807188295,1,5.6037921268829365,26.937370715003652,0,2,1,0.32809967083258557,0.33999999999999997
5.22668849956167,1,2.144527155439303,27.750458019686775,0,3,3,1.1328519858396253,0.43999999999999995
3.6621998508852736,0,0.8933566768651283,29.698532172310518,0,1,3,-0.20043392253271175,0.24
4.015652034177151,1,-0.3414691837609958,30.90065025026723,1,1,2,-0.7402895368592515,0.24
4.233081598756555,0,6.518609142673841,28.968011892226034,0,3,1,-1.6014672014061502,0.43999999999999995
4.533737651021349,0,1.6170179455103777,31.316779435868455,0,2,2,0.36302926566519744,0.33999999999999997
4.479407959630961,1,5.118693589366819,27.109993789976585,1,2,1,-0.11291381388827956,0.33999999999999997
3.6006449221086774,0,2.3477346467308657,25.00856935964294,1,1,2,-0.43394632083057766,0.24
4.8378052858903295,1,2.414350148070544,27.80557223931661,1,3,2,0.9051900360931843,0.43999999999999995
4.466920109833185,0,0.8338084932389113,28.61555467220855,1,3,3,-0.08679462287744313,0.43999999999999995
3.7857871027651044,0,-0.17447215824926454,24.39539381578214,1,2,2,0.00088688622516688,0.33999999999999997
3.980115744812881,0,3.259575432025735,23.989833747560134,1,1,1,0.8998737225913146,0.24
5.268982553523399,1,2.6029878698229973,29.342158889420283,1,2,2,2.190735779361357,0.33999999999999997
3.893970441511294,1,5.813791514592601,26.78092944588873,1,1,1,-0.4444624713008951,0.24
3.8978064507403136,0,4.715421669880874,27.502477283013995,1,1,1,-0.8762397744859433,0.24
4.045174529627906,0,4.220631144329189,26.92092200289753,0,1,1,-0.9890589695792731,0.24
4.199703826682537,0,7.534790365658258,32.56180270528964,1,1,1,0.4768241717836939,0.24
4.096563338746678,0,0.3593414238626632,31.785283481185,1,3,3,-1.0905189873709145,0.43999999999999995
3.5866550702648583,0,0.7652087366587588,24.287938929882497,1,1,2,-0.3732223507166378,0.24
4.647454276925705,1,2.9660849194981473,26.40162036075866,0,2,2,-0.28527998028888457,0.33999999999999997
5.007310413952783,1,5.494128650267003,30.55001280390878,0,1,1,1.5563990906717151,0.24
5.20079733129968,1,2.8630066459516317,29.805808711309727,0,2,2,1.1928602184302324,0.33999999999999997
