budget,execution_rate,target_population,duration,previous_success,gdp_per_capita,success
67.01565773060298,62.92073558841024,58.75812809075228,19.0,3.0,3.696700635500437,1
432.55821728590513,75.3139494061164,90.68924000026979,3.0,0.0,3.4498545210450713,1
440.47262503766046,75.32638568991142,99.8574646000218,15.0,4.0,4.057798720236711,1
485.2639974191435,91.42424692120416,42.878430177934504,14.0,4.0,3.896795220269815,1
211.09444522493413,97.05797465377178,2.3841895841651097,6.0,1.0,4.68946445239926,1
388.65799563588877,42.333608431497325,84.52316916652465,26.0,3.0,4.526621993890202,1
113.22447261277662,62.60079043672483,43.45658176935721,25.0,3.0,4.821051777359816,1
147.16760950351198,99.91550550709582,3.8344881897296297,31.0,0.0,3.25830780059415,0
286.30753131714715,55.4327132898307,33.50256232543329,11.0,1.0,4.163905390530303,0
451.0407596780756,55.739595568928024,83.39035226993349,3.0,0.0,4.157755087612923,0
392.1390174702357,49.7935819942069,24.18524813606448,30.0,1.0,3.5711827453914546,1
205.76420444759805,40.015697679211975,99.5565025981735,5.0,3.0,3.296395645470209,1
224.1279839761542,80.89918378173493,41.950830729694424,5.0,1.0,2.9931319443267985,0
480.92445556003304,31.16700854197432,29.866100188000765,5.0,2.0,2.62315183677683,1
44.00310209304986,67.80204345824814,19.50404394788065,30.0,0.0,4.969985278515817,1
484.20311798208536,77.60322394619888,55.22600698810312,7.0,4.0,3.2264854012490183,1
209.60910686428784,43.2312097922548,17.840581319195525,19.0,1.0,3.9709218956104375,0
24.889659251450063,93.46573078663992,98.61006990941964,23.0,1.0,4.9066041573672035,1
470.5177405706028,85.89890866914193,61.0131602049899,6.0,4.0,4.835763171591184,1
332.498313905811,75.4356421413219,62.18623839609381,26.0,1.0,4.10686821114844,1
222.95202082076878,61.113598458445374,82.52185232217275,3.0,1.0,2.6763948881635606,1
208.65718431818593,75.39739113233398,87.916214835961,8.0,2.0,3.4928672562996654,1
138.99119979382547,72.31422875809216,41.385601734375335,6.0,4.0,3.302453683981196,1
319.37422904525454,53.024384474750704,87.37953116777202,14.0,4.0,3.6621811097984316,1
13.842379478239241,36.1402349203975,62.43536034648086,18.0,1.0,2.5542000291674043,1
403.1768743811489,95.29453872814142,99.14878444191153,7.0,3.0,4.643191590103225,1
197.77552931415332,51.742067997673075,37.87422783474165,31.0,2.0,2.955823074541431,0
29.628968334840295,61.99167665348378,45.51927766356464,10.0,4.0,2.6475667770510576,1
287.83796788346723,76.05649378432146,6.800497883303407,28.0,3.0,2.9261488223665717,1
94.86891625590744,36.392801403349,15.064099334863162,6.0,4.0,4.038278518068598,1
356.1731059785816,51.80586093097902,22.191193166515983,30.0,4.0,3.746001064155048,1
457.0580393521786,34.542949567688666,77.14949220959687,25.0,1.0,3.1613978199889625,1
337.20268988554494,66.41265155967318,84.50060392280929,30.0,3.0,3.4105426118707,1
138.5093817069143,96.65820548536266,45.364741247050794,26.0,1.0,3.789099935049613,1
284.85960605233925,72.72632418471844,58.75523700044705,20.0,2.0,2.9318276023693617,1
31.510971895072508,53.873351098143644,18.649206023882037,15.0,4.0,3.123539703505826,1
484.35742691085943,82.03330394959596,32.49512060201559,14.0,4.0,3.5844335041511806,1
354.21720115368356,62.858478939248066,40.39735256393202,7.0,4.0,2.7199144525326444,1
276.7996580008163,73.58027784829471,56.2065969409727,24.0,2.0,3.771882731565367,1
300.2516610107475,77.15268823976865,59.38818047702976,25.0,2.0,4.312897878249574,1
179.3339970766984,42.62966754569593,7.460263723375588,33.0,4.0,4.588514697207655,0
383.60475601293837,47.69861804832025,59.16861544283003,28.0,0.0,4.251748302755139,0
210.61191519033898,57.585855395702225,31.773769396221933,29.0,1.0,4.145436898784476,1
314.43330003430896,77.39515988609136,95.94170158967901,19.0,4.0,3.010315711657993,1
396.9128899693314,51.66286843620206,45.37443162871423,35.0,4.0,4.644433989922785,1
184.1384386560123,52.40416949285078,69.49004002638003,27.0,2.0,2.9832849931130365,1
150.0339422076764,37.65491321766352,80.63524824460498,29.0,2.0,3.946491174198866,0
322.40316096405445,34.33625630052916,42.258157001781264,16.0,3.0,2.905769613741152,0
49.49474174099108,51.224573563177245,59.33790436247158,4.0,2.0,2.5548263560884905,1
376.92490511202016,70.66780106421147,16.24346076540271,33.0,3.0,3.357838883784915,1
176.78968108470778,45.92737138555243,33.837334915665174,19.0,3.0,4.892750802200606,1
434.1255677543797,65.30664930091368,75.78992712320053,31.0,3.0,4.550698901677249,1
287.9829876181627,97.71296779474288,81.19686151469354,8.0,4.0,4.837866765625925,1
215.19755719711583,33.14023903394019,87.61839911071424,20.0,4.0,3.2598797666542705,1
162.49657258106285,58.31636671207645,27.61091252053078,8.0,0.0,3.098969046235083,0
113.0560925800389,89.68663071712044,96.62907030614477,8.0,2.0,3.935388863580918,1
340.2571619914079,62.95336746713221,83.59129485493202,23.0,2.0,2.8599624530370216,0
66.54337466766951,98.4954176852883,44.69464778987652,26.0,4.0,4.434895199457726,1
210.71815849866368,70.06854081774355,41.71150890053439,15.0,0.0,3.1220788891647078,0
325.0121359287667,83.9306461954636,60.947398214235946,23.0,0.0,3.9887985246960858,1
399.16322464920864,61.2717667717975,9.742959400639203,14.0,2.0,4.304524489714293,1
113.60952342830687,52.87172233980435,48.044574226238,12.0,1.0,3.5052318735274923,1
279.8250559260172,34.51434763190924,87.71268641532818,32.0,3.0,2.645241634975475,1
177.51736135895618,44.708244315815016,90.64140052160415,26.0,3.0,3.7561044814368043,1
135.82051818304888,99.89925646099401,75.89129020520083,30.0,4.0,3.599776109780536,1
98.27773738898343,95.5302434802479,47.19680262506853,6.0,1.0,3.8458514970261066,1
243.9339328453733,56.677035952826984,36.45653977376762,35.0,3.0,3.148151820630485,1
184.98936805724637,73.01787127549208,28.57070833238128,33.0,2.0,4.901378707011901,1
93.24466587733806,64.18344391030342,77.56583023824847,8.0,2.0,3.2391231541434364,0
125.13696844801686,44.77046841952682,51.63719015167452,11.0,0.0,3.375757638032436,0
311.77296220932925,83.12076940925647,71.58979202662057,5.0,3.0,4.673924362356615,1
332.7668099954293,62.66782090816049,83.85550866101991,19.0,3.0,4.7104104379837075,1
283.93904962383505,79.60737039758548,54.106525043937424,5.0,1.0,3.6603480059355844,1
333.8969845811869,83.84753914691106,81.9306125739239,31.0,0.0,4.0048123815174295,0
425.7284357543571,38.48854253513957,61.69415867838878,16.0,4.0,3.0335360880422426,1
273.8135398506093,91.92003909407838,92.69651757037717,11.0,4.0,4.3039879271212715,1
40.52298108373072,36.27565618649753,41.63881833959283,17.0,0.0,3.0168382641039346,0
434.4263114297182,89.32833431383155,64.74292482795751,5.0,3.0,3.331561333017099,0
85.04080504113854,69.07622251957628,45.81981723636406,20.0,2.0,4.049124203795788,1
354.2448457520554,31.671893392339992,74.89550405156639,11.0,2.0,4.537546244675626,1
434.389757235139,40.17002068220506,3.572247078852251,13.0,1.0,3.3534730033013838,0
488.16751893664195,67.48797311684588,72.69628636802864,23.0,2.0,2.616350098912435,0
468.99769448099994,67.6854171470716,63.037724647864074,33.0,0.0,4.550685734774366,1
158.65891637827525,68.33283888999665,5.204620138352722,35.0,0.0,3.9362752488121555,0
334.33767999213563,57.37645709037544,91.04303037687063,24.0,0.0,3.3994773852310076,0
395.8990520708018,88.25137176103829,94.37314965748158,24.0,1.0,4.712981729887884,0
99.86820982818257,44.82221034366937,2.393886665006177,8.0,1.0,3.7669071432102745,1
246.65474732182406,88.44697425364818,11.60851299576542,26.0,0.0,4.238790640868735,1
130.83578113923207,95.35752342930546,57.40107720642339,21.0,2.0,3.961754261339964,0
279.2694725885583,50.62909589198696,9.897949729963164,18.0,1.0,4.118367146139258,0
334.89312398367696,47.13599111012081,50.48240351711031,15.0,4.0,3.7942916657563037,1
410.13372534107276,48.6270957976116,49.15450080011757,23.0,0.0,2.560351942805834,1
300.7960775253147,84.36247878574734,70.7775923736809,16.0,2.0,2.9680845990383236,1
162.82092352422535,89.1657890712518,21.940531256678515,33.0,2.0,3.3470260505766936,1
351.6102091476104,35.87285724402365,26.179668670182814,3.0,4.0,2.5491564749397044,1
40.65677268753127,91.4680637889991,31.1140652852231,28.0,2.0,4.3110075007947275,0
375.2653423503217,54.67367328603458,57.34501547497256,29.0,3.0,4.495038796761131,1
88.51054447848809,92.54742084489058,76.5747447185727,6.0,2.0,4.4505834178795025,1
199.94791467326706,82.54683099971584,74.08099783512542,26.0,3.0,3.448122226602706,1
360.8263921352248,90.69081248374204,45.522815648618504,7.0,0.0,4.017580595657741,0
382.10514858480224,56.37674394419487,92.86893711691744,16.0,4.0,3.816639040407388,1
40.47958082070435,43.75089206559501,33.21365193256271,33.0,0.0,4.670288933058702,0
164.4673229782309,77.329925202102,35.36951712775497,10.0,4.0,4.06908205534717,1
433.6361686661083,83.63099711079445,16.99999001229945,17.0,3.0,2.726507540013395,0
34.61074561734715,37.93709668868008,68.14007587431773,5.0,4.0,3.344071192694665,1
15.694064554969312,88.97767605790459,72.94674879898092,23.0,2.0,3.573863621796507,1
35.85497635120528,38.60378277795715,13.202306375137292,9.0,0.0,3.883147967904825,0
326.3118346411559,41.3796948064435,81.22979214503935,20.0,2.0,3.0608097967904873,1
52.944945914280886,46.75588854394324,89.07967880742844,8.0,2.0,4.206123965876978,0
61.77569528825452,87.25744460444075,63.967995158056695,23.0,0.0,4.90478825352822,1
68.90154226908236,68.79268788141592,18.916333333822227,32.0,2.0,3.7556673471304984,1
18.9339655114172,85.93575020403682,38.77586439472626,4.0,4.0,4.550983382497471,1
457.4878707526709,84.60336609280304,9.774664500208495,35.0,4.0,4.918566080207535,1
314.9481996624506,41.51677606749686,48.62406162015551,17.0,2.0,2.5212578543523856,0
171.12308274581858,95.54467904774897,28.047147098973014,33.0,4.0,4.7235369748034195,1
286.06372184919366,38.181513241365735,35.30301125450568,19.0,3.0,2.8450365136891658,1
212.0170666375161,64.47652978143559,76.10871458399131,5.0,0.0,4.280331211181471,1
402.0017060642039,45.98980966158941,52.32234692872301,32.0,0.0,2.8935355014804442,0
307.87355490444486,63.76493460079271,14.892028457014783,18.0,3.0,3.2173123548445393,1
92.45650836877928,69.38821290535105,83.77516768784108,32.0,0.0,3.966259703681063,1
328.9299108331251,83.48669106052155,24.659672187811974,29.0,3.0,3.5667622520128193,1
379.39536052785735,36.287802680045885,17.200542291464448,32.0,0.0,2.8719407821181244,1
304.0100685784588,51.214603282257116,93.33550833368972,12.0,1.0,3.196625851307046,1
13.75537599812041,98.47858244706319,89.23171466211527,4.0,3.0,3.813530177385016,1
176.25958098168806,47.3975020748965,48.51832348737018,19.0,3.0,4.321191710302832,1
315.5879013622304,41.883094874499506,97.41962183633832,27.0,2.0,4.413282307229917,1
27.43921309517343,89.63215877292683,80.78465905487128,8.0,4.0,3.708608996036433,1
483.96288328144584,80.08541682347902,43.73352449680214,16.0,2.0,4.478351258033836,1
366.0687861144584,40.32177421982944,63.86743204801935,9.0,0.0,4.602371299512054,1
412.4125757342551,69.19182159038887,8.046503087504002,8.0,2.0,2.8534376390119203,0
407.8536549725629,31.513889472325566,64.2336174728836,33.0,0.0,2.7581942132027097,1
339.7536449732719,38.46724635669446,91.26367886814623,31.0,0.0,2.9648359862056677,0
413.5405910397913,55.006937771909534,49.34547625553655,24.0,4.0,3.2544574293496242,1
93.75883718621566,57.248647776633376,43.50493555370667,16.0,2.0,4.187626557865909,0
42.6167166779692,88.90078319693714,22.773497069227545,13.0,3.0,4.661393725755392,0
369.8775267170398,93.40945729995141,32.995788698347546,18.0,4.0,3.3284276157150003,1
437.2374000274477,72.76625679918573,7.901066900427155,29.0,3.0,4.133115538389815,1
455.5669970186032,76.66799563247591,56.255281654693285,26.0,2.0,4.750344878232509,1
106.08787924181254,88.97248747849025,2.1318349905482004,32.0,0.0,2.6364756926279913,0
15.405319570037134,90.3290676306381,98.50884902811548,30.0,0.0,4.0891002745198985,0
159.81453914917265,30.40394629050776,26.529130351252853,19.0,2.0,4.763800946261717,1
70.02395236333471,59.03150617709956,41.23358543259525,10.0,4.0,2.936597161843654,1
127.01014357695425,70.17826225222194,19.746266540385843,12.0,1.0,4.566108785686924,0
279.9201115984783,85.07061103134785,72.52366972355645,25.0,0.0,2.781126683083833,0
144.8912245914115,97.35301366442602,97.57877617867139,29.0,0.0,2.601085238787893,1
349.38671659082064,97.81702834044631,89.70680816717432,29.0,0.0,3.526104725847791,0
257.7607351767598,52.16790492118482,85.14760094384997,11.0,2.0,4.644798871151016,1
353.55840126456206,77.81487026330869,23.491934065039395,29.0,3.0,3.087341942372288,1
390.801988804444,50.280958861675025,73.16131144328425,32.0,3.0,4.404342255531295,1
439.18271092335794,89.413730969692,11.585634642277236,14.0,3.0,4.607696300649641,1
150.02157905042594,64.85084263600234,58.63001571116377,3.0,0.0,2.6969237847872534,0
437.9773866600137,97.78933913502856,14.205473092232696,35.0,3.0,4.61011741341966,1
214.98359341011727,74.95467459018882,36.6464838615221,32.0,1.0,4.985255708026815,1
197.73787884225376,73.57828933235972,86.0163746598983,10.0,0.0,3.4538013804733003,0
172.36258718079534,78.29750499884537,18.370042049497158,6.0,3.0,4.082466175571513,1
133.38153886440685,71.7230516834353,91.78089615283176,33.0,3.0,2.604686747433037,1
206.91937290600237,57.09913562798038,78.60732567813614,26.0,3.0,2.792717918387112,1
119.97588019996373,56.33815305312953,21.739136049240372,3.0,4.0,3.719507472172037,1
55.620356224890614,53.25207654432128,63.40969167756395,33.0,0.0,4.033425424404608,1
318.7456321622151,81.22432665263707,19.33710975226285,16.0,1.0,2.756888605801473,1
458.1288452857939,57.21960475318815,20.886202833474112,23.0,4.0,3.0690292209145333,0
62.33234496115818,47.699848513379116,46.10465121266455,10.0,3.0,3.6656203196082537,0
275.8958710067125,33.51227452239818,10.767080296548096,27.0,4.0,4.948604104928238,1
327.26260993575545,89.17309829821087,38.18922481380708,17.0,0.0,4.7996025599716905,1
426.1194711421472,34.09205910658139,10.033239289121282,33.0,0.0,2.9581396617226554,1
387.4996347258187,96.34995970775626,91.631825769778,20.0,1.0,4.01047987685916,0
313.864972922753,82.62587145108532,1.8915607621830492,20.0,2.0,3.3648937251502797,1
151.70184868501542,40.70602305327983,5.547073190679908,19.0,4.0,3.3662472238007988,1
14.34300970559976,74.83383051995486,61.99375765278611,21.0,1.0,3.5541350170545964,1
279.43559576034056,80.43035915580447,33.885172493604344,32.0,0.0,3.7597455110071163,0
224.92155540289932,32.627006027226216,28.11331015083173,34.0,0.0,2.592405875551401,1
337.0994506528205,78.7909109753984,1.3890028207995624,20.0,3.0,4.506355642893354,1
362.40887135340927,80.20270129327304,14.888216266008712,28.0,4.0,3.2086146487636134,1
387.02686391656283,96.9974967200036,59.41924654931277,3.0,0.0,4.514851007473387,1
303.1951673059018,37.70124047892805,9.152946043339055,4.0,1.0,2.891953387852527,0
27.106660801549666,64.85834118111752,69.08953051900266,32.0,2.0,3.2958182596394816,0
204.8653630721968,34.67251783955298,52.52046770357727,26.0,4.0,3.4018224612402155,0
342.22791475394115,37.588026090163595,22.402668813177065,31.0,1.0,2.6839490953993788,1
137.30375472143828,88.55078161632863,69.6532236904387,33.0,2.0,3.134697098475187,1
255.1965613979986,44.01079478745568,21.203232781778883,12.0,1.0,4.895876407503482,1
74.54709899273533,70.46504714086888,63.24577735697903,10.0,0.0,4.256478579829639,0
267.58818932831605,99.1609773445795,77.73946169513087,19.0,1.0,3.8282620049154845,0
333.4967145916883,58.34780111633319,95.60651659835425,7.0,3.0,4.0217253230008865,1
246.75862302369757,48.898154579882345,16.220758167582808,20.0,4.0,3.469447048768078,1
131.01961154527993,43.07407697617906,8.923224406827728,14.0,4.0,3.0019316208860625,1
88.77234906367102,47.82646361229733,33.580492151161195,34.0,3.0,4.069531072675013,1
310.2699594128901,32.02977210351636,98.51596503511519,22.0,1.0,4.350018781931946,1
439.8962831566807,95.47761427674591,38.22003105442571,4.0,3.0,2.6820386739460558,1
143.25536580302918,54.544988402000286,53.339899514203154,19.0,0.0,3.743964259267173,1
437.1739476301788,68.2024775845605,23.95821105512257,21.0,3.0,3.4425556264163792,1
335.8426027032377,72.35498774064206,43.944655818529895,21.0,0.0,3.240631124631674,1
475.5303638548944,49.143216076248585,78.73508392336967,30.0,3.0,2.6841526800426485,1
476.6695086753751,43.92417696160573,19.268970022927768,4.0,0.0,3.5651510496068743,0
471.429073462435,96.14893498890902,42.647541467051916,11.0,4.0,4.224456877850111,1
236.38284378562503,99.95452103305401,71.89663640719701,17.0,0.0,4.264939437812258,0
211.4368452743462,90.59515254609124,62.8047496775437,34.0,2.0,3.340836800886682,1
178.15200305460255,43.23543576448442,28.873832410091374,3.0,0.0,3.1628460092701074,0
331.0351201169256,87.12234516114478,53.67986616026594,24.0,1.0,4.702299988649381,0
239.64371457712187,57.36421987888136,37.6616973696017,20.0,1.0,4.551606368245723,0
62.36969231642448,86.34767837171798,13.02960578422895,5.0,3.0,4.018272602370358,1
127.6713532013146,33.857107461118176,32.851965955969504,17.0,3.0,3.6659102970815285,0
494.83105417287766,48.80057230330766,53.148225238194016,30.0,4.0,3.20662954626468,1
485.25805492915555,75.24851626596623,87.48240062498866,15.0,1.0,4.150032485521151,1
10.54492615613183,96.54144091531569,28.718767395955634,31.0,3.0,3.541748205108597,0
233.05787305008258,98.23320569353368,44.394944785821025,28.0,0.0,2.6773276709275233,1
260.18457115518436,44.24748657372634,40.019191040002866,34.0,0.0,2.922451473084281,1
215.39960919203946,37.875289326666405,7.595586649378683,27.0,2.0,4.2896665201606465,1
106.4935951821799,94.6952904389862,98.4177968694397,14.0,2.0,4.6628599535945074,0
222.05802732749126,96.03996750856997,50.62203994116239,23.0,1.0,3.860008309388802,0
373.7040617275527,73.36115516727074,31.813280005281094,30.0,4.0,4.839313870946997,1
255.6250658666074,58.846552674277746,25.718425369593177,16.0,2.0,3.405280452452183,0
184.1915751162651,69.61220235712312,97.96263085408236,14.0,3.0,2.6253160808020404,1
117.88976895540756,35.42385385888379,68.20894500666907,27.0,0.0,3.8921468893431546,1
336.5957685795871,65.36148128053205,46.820235062681974,15.0,4.0,3.196956864682826,1
454.171334372628,98.99205137669603,45.656531110661106,11.0,4.0,4.488457935306545,1
214.0871716329007,82.731905231548,24.12432922906476,18.0,3.0,4.834731289444003,1
398.49866532658126,71.47380957311175,19.464590237901916,21.0,1.0,3.828592231715245,1
458.39413351945115,30.641588512867155,41.27954664639068,32.0,4.0,4.672789966777456,1
18.928694569259367,54.28712652643101,90.54291880084747,31.0,2.0,4.930850941489208,1
387.0515372640491,40.26301900118896,80.07004972210588,7.0,2.0,4.84697066053269,1
344.8147345371875,48.09900845481721,77.88736736288968,21.0,4.0,4.915290806231887,1
160.8313835127984,99.66115871400848,2.672442152080327,25.0,1.0,2.9413227601316727,1
300.8937876921838,79.46497652242537,7.359289557684666,22.0,3.0,2.7380451976735207,1
332.75987949328305,50.12578395686313,11.581454133616107,33.0,1.0,2.7652836502590987,1
10.005701030129408,48.83838268466073,4.858264032873884,35.0,1.0,3.606097972947025,0
237.47687467222022,65.59772240483954,51.759596906281665,14.0,0.0,3.7666231041967624,1
218.49173387955693,35.11595637183052,95.20875268747902,4.0,4.0,4.001532442276296,1
49.25627472849082,55.323781834579606,11.707874871283035,19.0,4.0,3.95614032617393,1
307.06393949797894,68.04391000081102,33.55568353268997,3.0,3.0,4.836855907442456,1
250.88132790330408,76.44432415900971,38.3067205406004,3.0,1.0,4.882063287366193,1
359.8858344552821,98.16198074269454,10.033806358942284,13.0,1.0,4.711328599070006,1
200.47591045950787,87.43229031108206,47.79798296499262,20.0,3.0,2.5402932612194107,1
291.9259948332583,81.85459070124708,63.60768861838445,26.0,0.0,3.4198057423956993,1
176.04171817598828,74.75704950178687,38.90872432564763,27.0,0.0,3.7744584143539606,0
190.21373503243407,73.16353847156925,55.799557650361145,27.0,2.0,2.96524391945726,1
30.592090833988593,37.882646054445445,76.50593087500624,22.0,4.0,2.6514252079098615,1
31.148356855782296,34.26338802646279,80.7868871881205,10.0,3.0,2.9750232370781307,0
398.97087091493944,89.22834298885783,41.49176593689105,11.0,2.0,4.680046889801586,1
198.41055054595816,97.4741208451232,8.68956891401102,32.0,0.0,4.042635486554481,1
136.8021909840083,73.63656961719349,76.64520702108517,35.0,1.0,2.6995973283760004,1
224.05684428143798,41.01601083449373,77.69744063832482,9.0,1.0,4.560248224083768,1
49.9717135495693,32.3652405663774,86.87300720923218,4.0,1.0,3.970410275200517,1
428.96479879376824,62.006129373368104,80.57144545610409,23.0,2.0,4.455141172172058,1
29.07962817695615,30.806820983708967,69.30912843907632,24.0,4.0,3.041092426580847,0
