firm_size,industry,energy_efficiency,rd_investment,region,carbon_tax,emission,CATE_true
276.84275359294077,2,0.2887771050278699,1.20561256900029,3,0,229.8111399080342,-184.3677096051136
389.97759812837745,1,0.1917370629598439,2.1812670548711606,2,0,299.2197089300724,-210.23720036886115
625.2502492901596,0,0.19185164024438592,1.4842707937411235,1,0,376.85609304631134,-233.74727889235805
305.59915037439686,0,0.3935757162356898,0.5310876195717398,1,1,-2.463000955992328,-171.5235576020862
553.5155401612378,1,0.12773476155135904,2.1447511410709668,2,0,391.5052354691365,-236.1913397834199
1055.1661315806666,1,0.45835081889365803,0.4411803190986764,1,1,319.55269822718856,-236.76399032401795
206.2977779583174,0,0.6620615302335522,0.6838253871273408,1,0,49.88340576424954,-121.32054826079892
700.1934746722181,0,0.22933610832979723,1.565859890147069,1,1,173.9386227700102,-235.61893121775225
698.9418932449792,0,0.3488700702269057,0.9451252794296896,2,0,394.96066876342724,-217.56367879046206
338.9068892373636,0,0.11851888185589113,1.5518889050790727,2,0,219.56882329942192,-216.11285664535268
245.24343023470365,1,0.7421310032328828,0.06251950066720305,2,0,117.5185367029083,-113.20469253853794
594.2693549359531,2,0.4337152022811897,1.701317717274921,2,0,393.2316017145049,-194.36965515141685
174.8280278749158,1,0.46423178663178627,0.8688280019796862,2,0,145.73267432049843,-147.84803479272367
902.6703466550838,2,0.11020684225881876,0.8040652495444138,3,1,285.50404730979585,-273.7360083266856
197.91574965177895,1,0.3614411665632711,0.40588508718101285,1,0,159.50580762018015,-165.57539998068722
442.62224108858896,0,0.31807837309923764,1.2265124561935996,3,0,264.8121613440118,-196.55046814397326
602.8855825583869,1,0.33609474018992713,0.16730076237135755,2,0,366.264956513301,-209.87434722734963
307.1224787295903,1,0.5916649960356715,0.6095076933987945,1,0,156.17570353541177,-141.96249846760833
418.74001209706194,1,0.3367752422997033,2.2036385904545237,1,0,263.9030373344956,-191.3577148647507
172.9952207022496,1,0.12294886364210353,0.4824686292541828,1,0,199.58400203356683,-198.85719252390942
649.6142763851974,2,0.292654664864393,0.8701921961379326,3,0,417.88229369534076,-221.06322790886077
432.46189938921526,1,0.11302956483909588,3.5904061019621354,1,0,366.59548360269736,-226.29175521305714
894.9069205371763,0,0.04933636508972519,0.590054363163109,1,0,537.9617194913473,-282.09023729025887
244.80380364419437,1,0.11143444454836327,1.7933225608893215,1,1,26.494847111542867,-207.76521368216495
503.0982815386938,1,0.31300601553190865,0.4914544721475391,3,0,361.5453734716223,-203.3589258240831
1179.1761902243825,2,0.35239347969487794,0.6972651435772119,3,0,674.402317048667,-265.05859706820655
300.912507303886,1,0.2193916296817769,0.9994088637606221,3,1,-3.858274409050381,-197.18250627812208
285.40318573656253,0,0.16190820421827984,0.7609689042418549,3,1,8.231500222996203,-204.2540879409143
697.8738030904859,0,0.047744347622489455,1.2872658466827271,2,1,165.73850483307223,-262.6257281656752
682.8219921395057,2,0.2720096698032343,4.100914375639272,3,0,441.13848245977334,-227.48074874346543
483.64164126725075,1,0.06087396473226665,1.4848386793949044,1,0,359.3343302301922,-239.2330694168851
574.403561431262,1,0.7303400600948202,0.5953777562393824,3,0,284.25815606582785,-147.88934712890315
667.0397654224256,1,0.610974610440378,0.26507781478735637,1,0,337.06714694442434,-175.05778497618587
792.3869229213874,2,0.44351578572310496,0.46457387718005405,3,0,447.75658990386654,-212.711324433673
333.75376376411714,0,0.12530187538166446,1.1373953989788375,2,0,249.46238589120736,-214.58009506916204
419.07945087919234,1,0.10227592765887977,0.9663087927749725,3,0,324.80364988138496,-226.56655593908727
401.74374065557475,1,0.3058578719125741,0.07509761490241458,2,1,83.53727476071154,-194.2956932786714
418.9670328067343,2,0.22116709823908234,0.7982864579924452,3,1,115.12004073635217,-208.72163854481107
635.3771144338175,0,0.5486216780895523,2.3826640062716424,1,1,117.67458531862388,-181.24445972994891
400.5843089842734,2,0.1672742048106158,0.4446529919436673,2,0,295.92596392819104,-214.96730017683495
486.55854883760014,0,0.35014254417782364,0.7023296150490498,2,0,274.4574743992575,-196.13447325708648
768.1010920555852,2,0.10838899522106284,1.1619872473269597,2,1,207.51793384754882,-260.5517599223991
677.845319576457,0,0.4091816894192748,0.922858272502838,1,0,323.7373875585589,-206.4072785447545
673.3215126960503,1,0.014307205840360788,0.7482110490885397,3,0,451.83180641033107,-265.1860703935509
732.0911495646144,0,0.24709047449187443,0.6784462432454551,2,0,396.41793260257145,-236.1455437826803
326.0732328541899,1,0.14964678809854415,1.5014833837523993,3,0,270.5518860385851,-210.16030507063738
942.0141579257988,2,0.22210672973548015,1.13560118293034,3,0,557.4905988935828,-260.88540633225784
442.8370790437247,0,0.426598604739265,0.7718599276311808,3,0,268.1046643588673,-180.29391719348274
400.5647171438187,2,0.17375854050790557,1.4890033335699173,1,0,336.05487763552696,-213.99269063819602
384.29573504571624,0,0.26505313174240536,0.34243545542927906,2,0,250.13916920846384,-198.67160374321082
437.81374385050424,2,0.2408792304393478,1.9514631073566389,1,0,332.64184392948823,-207.64948981914824
607.5695772124134,0,0.19448138119116803,1.6133746724758162,1,0,342.03282684633086,-231.58475054256616
280.30488178323765,2,0.30509218670856425,1.1631205165832186,1,0,208.03070503521405,-182.2666601720391
341.5060334131933,0,0.4021214495757902,3.1845274161263264,1,0,204.411514189262,-173.83238590495083
283.22950937417966,0,0.2953619037659884,1.6371213978264467,2,0,156.4023696287797,-184.0186653725197
386.74540879607787,1,0.5549654129730691,1.476842226892735,2,1,39.2065668814806,-155.42972893364743
373.33936601791595,0,0.023393144470341253,0.8356591164622951,1,0,275.7165436422863,-233.82496493124043
182.9235590059466,1,0.2912744460741239,0.7220084372894078,1,0,146.5534373020335,-174.60118898947607
563.5881722610934,0,0.2054589031998805,0.9218671938290459,3,0,312.06166444324634,-225.5399817461273
586.3122303967587,0,0.7422206960825692,1.7592593353213837,2,0,245.92295185591487,-147.29811862729048
437.73958607895497,0,0.5242646505918582,0.59214238369493,2,0,233.81528729634914,-165.13426101911676
650.6699014035933,0,0.4129355759646571,1.1004465242630104,1,0,337.6508661179842,-203.12665374566075
222.92068075527922,1,0.1085662708868744,1.3286385668277605,1,0,227.3682078319523,-206.00712744249677
457.87953575064853,2,0.2884125647266534,1.0989615636159216,2,0,317.15901534129154,-202.52606886606685
622.6924851688202,1,0.16597341035318902,0.20262696371380223,1,0,435.10130565612167,-237.37323696390368
1034.8786238368093,1,0.12237814725468313,2.4177440455753803,1,0,631.8296219106312,-285.1311402954785
566.7827649259293,2,0.256493419434819,1.5251050490615405,1,1,179.20119593293106,-218.2042635773701
588.2919140408296,1,0.17488483723092388,0.30036782616474794,2,0,392.3998011032572,-232.5964658194444
663.1903257984287,0,0.18794482403200777,5.03123321422436,1,0,417.63004279163545,-238.12730897504173
599.4325590914701,0,0.15511655408310285,1.3882301305528095,1,1,139.82767918823941,-236.6757727966816
430.2946827838551,1,0.14619643279527259,0.514060096338569,1,0,318.1330839925024,-221.10000335909461
350.34180641143877,1,0.09413692037411038,0.9363586510959145,1,1,62.68038320693182,-220.91364258502733
502.6933163270699,2,0.24848602409236845,1.085978613663234,3,0,360.69376772366036,-212.99642801885176
676.7303015721385,2,0.21883740195221707,0.42128649937188145,3,1,236.76707318651415,-234.84741986438132
575.2030059214411,1,0.14380834511433122,0.5400976324168577,1,1,145.0232876732664,-235.9490488249944
880.4264001358559,2,0.4139270297896743,0.5684746076992291,3,1,317.91252582184114,-225.95358554513444
968.5012811671565,1,0.11159806066662124,0.6928658736290928,1,1,311.0060439396615,-280.1104190167225
622.3145424930572,1,0.33226726006327123,0.6574822583857234,3,1,182.49332100663457,-212.39136523981506
552.3650457583193,1,0.19006574159298623,1.4007935895783674,3,0,397.7149112068155,-226.72664333688397
408.6395031749477,0,0.47029537229568796,0.13271236797026825,1,0,187.23857419995034,-170.3196444731416
484.12808659431556,1,0.4041529843246298,0.8108464969909753,2,0,293.7014476203004,-187.78986101073707
135.5370942943824,1,0.1732938410062424,1.285623715721823,1,0,153.75587465444727,-187.5596332785019
720.1995087631337,1,0.029454809514323037,1.6079160445508154,1,1,205.8303172289656,-267.60172944916496
493.3204069922782,1,0.2922806248340858,0.6908099813477472,2,0,323.4351857937341,-205.48994697411496
443.74338605705,1,0.45538993085988844,1.3143968031480662,3,0,280.5262928639385,-176.06584897672172
598.4059649884185,0,0.5478361362332864,1.6373203501359435,1,0,272.650437380649,-177.6651760638489
659.4751320300685,2,0.16111098524649325,0.48816327856963615,2,0,432.04364521937913,-241.78086541603287
274.62085685680984,1,0.5253929749269441,1.1859128572026327,2,0,138.68130954781856,-148.65313944663936
527.2496444385229,1,0.19910218804605498,1.0357468515047474,2,0,362.0414347759678,-222.85963623694403
290.76046784179925,2,0.1651687320092582,1.6066450490122528,2,0,281.37959215199425,-204.3007369827912
738.0336612630634,1,0.088407352752956,0.04194239974920489,3,0,478.0160622606607,-260.54226321336296
180.5662184550219,0,0.3471714105263539,0.2709994127218401,1,0,131.52498946271922,-165.9809102665491
236.64656866874148,2,0.1257736231347842,0.55376352385899,2,0,261.45776034842834,-204.7986133966565
416.2808562979845,0,0.2391522638233865,0.8016301642964586,1,0,267.07235816377994,-205.75524605629047
489.10699288689506,0,0.22653831656556253,1.2937648101221508,2,1,77.64975300300816,-214.92995180385512
612.648519578443,1,0.12405678465388739,0.5855202019559111,2,0,369.6710883909295,-242.65633425976122
274.9177547021135,1,0.40204891583881947,0.39442052893240453,2,0,193.72381678446754,-167.18443809438844
419.7734603399174,0,0.3278680282789373,0.7505783255944477,3,1,27.544460426031918,-192.79714179215117
480.40170389305484,1,0.43394943101539646,0.24277579370380775,3,0,294.7172576895011,-182.94775573699604
620.4749117626742,0,0.25833461998515944,0.3601308715366994,2,0,398.16484379918506,-223.2972981784935
155.77970625694974,0,0.16120732738636442,0.4729516717637314,3,0,133.48449123052825,-191.39687151774032
344.1085536014406,0,0.04733022553379742,0.3462773273962754,1,1,59.4546828118888,-227.31132153007445
454.3354180985105,0,0.1747773919508544,0.40324362413032827,2,1,82.27228039694305,-219.21693301722289
391.4175497614873,0,0.1287675117562679,0.12139910695552698,2,0,273.6325716012718,-219.82662821270856
321.57893582169163,1,0.09855449180080103,0.8270983249634093,1,0,249.08086334547474,-217.37471981204902
321.6524004803474,0,0.2311394337605618,0.8299679559470828,3,0,219.17067557942153,-197.49432498395046
616.4143732237959,2,0.6274261511671999,0.3957139556984535,1,0,337.87072997344023,-167.52751464729963
378.3405797978067,1,0.6095719636044814,0.6017799294843104,1,0,221.31470680222412,-146.39826343910846
320.22239916135635,0,0.20679459645778106,1.0522849845437865,1,0,222.92487423698273,-201.0030504474685
241.6838326786544,1,0.2750068324440222,0.2173310184066214,1,0,196.91278466440804,-182.9173584012621
511.09599560036435,1,0.04418854569518602,1.450277355441971,3,0,357.65452736121057,-244.48131770575853
1136.71882578212,1,0.4489394206447245,1.5710868287180166,1,0,613.6730555000826,-246.3309694815033
362.82600791614664,0,0.3243963044070995,0.6242224869587003,1,0,242.69464129734772,-187.62315513054975
354.05879698598415,1,0.502689470914469,2.4438755415668196,1,0,217.048363053553,-160.00245906142806
548.4243460886282,1,0.24456991339308817,1.7766549271754337,2,0,338.3216894139778,-218.15694759989958
145.8701146854773,1,0.19475720004329264,0.8177631295733055,3,0,166.11334764098075,-185.37343146205384
374.42126554101594,1,0.27512511823054386,0.7783829956361273,1,0,298.51131933056513,-196.17335881952005
402.4924595963376,0,0.16018400235073987,0.7316352406069753,2,1,47.42370566908323,-216.22164560702277
222.69184838246824,0,0.25567589242180844,0.24199421454137426,3,0,175.61658905922133,-183.91780097497553
286.62566188276844,1,0.06568064314507718,1.0411138197823504,1,0,254.70312037063127,-218.81046971651529
430.7221248968088,1,0.3166255789766812,1.257025222446523,1,1,77.78523721673085,-195.5783756431787
637.8788037546165,1,0.27660491201131127,1.3757482685518538,1,0,397.84393741860225,-222.29714357376494
410.83148812375185,0,0.038808641596555,1.7816535965326161,1,0,294.58325177712345,-235.26185257289194
505.20630745736304,0,0.2627431354812737,0.9994036082112228,2,0,304.2534460495313,-211.10916042354523
304.232271862737,1,0.4059206278473271,0.4395231863974738,2,1,1.8826324223182667,-169.53513300917464
369.9905513779771,0,0.18954104178201872,0.46402904738634615,1,1,20.182118409639173,-208.5678988704949
723.876128439449,2,0.2426622344135756,1.724663785936412,1,0,491.77795122809385,-235.98827768190858
269.5305223835097,1,0.2089930495953581,1.4601167686608794,3,0,215.59873317799705,-195.60409479904726
360.58355635018467,1,0.09608743790763143,1.3875276444434765,1,1,65.9346481212028,-221.64523994887375
425.1531123677326,2,0.3783503841265963,2.0464430966332294,3,0,268.53274386660536,-185.76275361778383
266.11654611168876,1,0.5157147727186503,3.372960134538584,1,0,158.27084767475458,-149.25443870337133
399.05333821062675,1,0.03275225636415826,1.1768761076646803,1,1,66.7266798144934,-234.99249536643893
842.8837965168661,2,0.30175046364033964,1.9167235153366446,1,0,521.5342177535766,-239.02581010563568
1087.3459054042944,1,0.5019522243251867,0.9291334911614813,2,0,570.6921292143755,-233.44175689165144
416.771189600165,2,0.17264379720980805,1.3944513597068224,1,0,315.158304180082,-215.7805493785453
788.9888622758873,2,0.5654736676044659,2.5739950287837816,3,0,447.37989513599837,-194.07783608691884
511.91727352469167,1,0.03323262007568558,0.3508952957668895,2,0,374.3303402141375,-246.20683434111632
784.3372780582567,0,0.37900881500461253,1.8488765625697223,3,0,392.9205320939168,-221.58240555513385
298.62182085460535,0,0.1903034756178545,1.7619258064175045,3,1,16.478035141363932,-201.31666074278237
501.76298001468086,2,0.1749278122513932,1.4519164556861985,2,0,402.9294217586171,-223.93712616375913
260.11087833117097,2,0.30800536136497664,0.9514250859910566,1,0,249.84009601628856,-179.8102836283706
448.9847311308221,0,0.6362776850776112,0.5324461974917264,2,0,171.57353505520953,-149.45682035144054
304.55446255917593,1,0.3402798437020427,1.4031310827378185,1,0,211.0602750164849,-179.4134697006112
118.55386841040463,1,0.5019385208159965,0.5117911235868025,1,0,73.88955551036642,-136.56460871864098
290.3586963032821,1,0.5672628916371976,0.31828917381371274,3,0,161.1821867172096,-143.94643588474858
758.0823452468104,0,0.27485602561038736,0.49985250176632257,3,0,426.2873681857684,-234.57983068312294
414.11669908721433,2,0.24458312150910538,2.6491608802918902,1,1,115.2700343160297,-204.7242016823556
564.5436617411359,0,0.23331214816806906,2.3738174351106522,2,1,113.8543102092095,-221.45754394890324
463.11880924588314,1,0.29413208445163025,1.0716598455665487,3,1,95.52974561694597,-202.19206825684378
753.740204357045,0,0.32664872919808097,0.3091951891645905,3,0,439.47630729323964,-226.37671105599236
487.35948674389545,2,0.5275666967256591,0.6889409962487943,1,0,291.13443227342816,-169.60094416554068
346.28291261242396,1,0.1551317222957589,2.1470892795198666,1,1,58.06315326972532,-211.35853291687857
793.1863975390124,1,0.2262653033798219,0.3128903826562338,1,0,489.54116547909365,-245.378844246928
273.0250703743135,1,0.5176739500674536,2.2888742865457057,2,0,181.10575739944883,-149.6514145273133
441.93648742851536,0,0.07262859276153662,1.0845114318356774,2,0,282.45859538143185,-233.29935982862105
356.3775255161137,0,0.3701268804357493,0.190867941423855,1,0,167.0947342174981,-180.11872048624895
478.4429226223447,0,0.17873553998900246,1.9349692588071503,1,0,299.96073904616503,-221.03396126388412
593.6665376428422,2,0.17693471034321082,0.6620095426259462,2,0,398.81407833841973,-232.8264472128026
446.9189741667141,0,0.3268891010852457,3.044145874775543,1,0,269.974753726049,-195.65853225388457
639.6640013789528,1,0.3177161095944158,0.9371736034280713,1,0,426.07186021376424,-216.3089836987329
430.13452343096566,1,0.7893014049058438,0.37776607002346146,2,0,185.34433267662948,-124.61824160722
648.8889354661077,1,0.5797291570908784,0.2651581516462732,1,0,332.0812720196475,-177.92951998297903
241.78275622589211,1,0.385655494968785,1.7686180148828898,2,0,170.28401023880917,-166.32995137727147
954.8132253813236,1,0.2531629989279053,1.473091874637493,1,0,566.9299260862997,-257.50687269894655
580.0874742159734,1,0.09907276155456339,0.4087415842403172,3,0,413.0729278245245,-243.14783318841285
410.6551968352333,1,0.2747063021661472,2.850787860090835,1,1,58.905936867755486,-199.85957435860126
731.6569512266838,0,0.1292564749335681,0.5188818896344504,2,0,469.6724829574699,-253.77722388263317
282.1223437071459,1,0.24524010317140565,0.8311746368341137,1,0,204.28359712594792,-191.42621889500373
473.6857364663457,1,0.2551278633102179,0.3573295953480871,1,0,345.22922315714914,-209.0993941501019
970.3180747704165,0,0.0139742192322275,0.8491870040563176,1,1,287.42995183988535,-294.93567459220753
368.12628480548597,1,0.22804609998668038,1.2445950068633602,1,1,48.450041996873125,-202.60571348254655
907.727856281996,2,0.20175918661130376,0.6831536110793058,1,0,528.522206046793,-260.50890763650403
1187.6097731871628,0,0.5409557596165008,0.4122987260069877,3,0,565.5674412900896,-237.61761337624117
375.77812526247374,0,0.10775232417346994,0.7087828815092357,2,0,269.7021163958957,-221.4149639002269
609.9958954181186,1,0.1193540605348503,1.753240519587207,2,0,425.23608567360145,-243.09648046158432
386.60129164173543,0,0.23242339064163603,0.7363575956853164,1,0,280.6953178613846,-203.79662056792816
509.181163278667,2,0.07782127304491562,1.701409856951924,1,0,384.0254347642238,-239.24492537112937
574.7056901507875,0,0.5201281184294078,1.6886742131035302,2,0,253.08991346403664,-179.45135125066759
547.1274462442465,2,0.13733645747634263,1.3515376019502336,1,0,401.0884938264555,-234.11227600297326
451.48817536021176,0,0.2681845173656896,1.3552975703160826,3,0,274.4251040397984,-204.92113993116772
357.3928495622395,0,0.23393016156645455,0.7021862894897208,1,0,231.30323622700917,-200.6497607212558
370.5534351219339,2,0.6681191886935746,0.2882488743244232,2,0,190.6791447777343,-136.8374652081572
411.43752796923786,0,0.17767059387735226,1.3958332560524926,1,1,62.8619805388532,-214.49316371532095
612.8995677015462,1,0.09982052400540425,1.5281834204521567,1,0,426.02422069470117,-246.316878169344
841.6698374906534,2,0.013047222651999733,1.5421553917491146,1,1,264.82207146341244,-282.2099003512654
295.57263050000466,2,0.4897969992042921,1.6721710378024062,1,0,206.7585598979456,-156.08771316935665
329.8940102388907,0,0.09288110650929707,0.29105461291366297,2,0,265.1926404991987,-219.05723504749454
335.06395611988296,0,0.34861904765920526,0.6565452831630686,1,1,5.791135709542402,-181.2135384631075
307.75301395345616,1,0.11244648913767642,0.6776972570909462,1,0,250.88002489257275,-213.90832802469416
1419.6533574666478,1,0.19574466964291948,0.8963667102589729,1,0,799.0143219506983,-312.60363530022687
966.6296818040728,0,0.1468024856830553,1.1278421925051,2,0,552.6035322755545,-274.642595327949
474.02596551183916,2,0.09068440924922563,0.47522078422501496,2,0,372.7695384415345,-233.79993516380006
651.9591457942589,1,0.13047443656204138,0.9621545055545022,1,1,196.95752557085666,-245.62474909511968
577.05230629384,2,0.19224840290827594,0.5176699433445535,1,0,412.0477473090913,-228.8679701931426
461.85638103762807,2,0.35812163040476286,0.7308885452520457,2,0,342.16815607738454,-192.4673935430484
282.7292103972829,0,0.13851512857803672,2.1157962106963177,1,0,238.67230572547305,-207.49565175302277
360.0849073757805,1,0.1590013595373333,0.2773376589686097,1,0,301.9004222935904,-212.15828680697805
446.61544737089514,1,0.022546778955339897,0.8274889422547912,1,0,344.07754818740426,-241.27952789378853
711.9665527700662,1,0.2545586228199457,1.1489588769442836,3,1,234.30487781847154,-233.01286185401477
527.4765042923277,1,0.1887047315778022,1.2388271341588883,1,0,362.45593910373856,-224.44194069256244
349.9226683188624,1,0.32549696586879756,0.5101349895087081,1,0,218.22923227488906,-186.1677219515666
728.732282580973,1,0.22248719983416082,0.6936924520050785,1,0,418.5879715569679,-239.50014828297316
185.4411641519758,1,0.33369299574943495,0.5915715663288397,2,0,190.59495991964184,-168.4901670527823
445.86150935107486,0,0.29647871655125996,1.3358241596501574,1,0,305.0976925418651,-200.11434345241852
384.5355364908177,0,0.22641530292943018,0.9249991422346789,2,0,266.98923407260935,-204.49125820966725
407.9723488986821,0,0.4798926286392091,1.782085893178868,1,0,245.11150258053016,-168.81334059398682
490.7052637002913,0,0.2427545356358219,0.38584767657703795,2,0,325.1287102694262,-212.65734602465585
174.8379262559627,2,0.18493491846064117,1.0199339141094301,1,1,7.37687070454669,-189.7435548565001
302.2053406294815,1,0.47430005824203536,1.5633452683590248,1,1,46.66121412039857,-159.07552532664286
298.9172282097525,0,0.32084337031194293,0.6373426549739396,1,0,189.94562249850048,-181.7652172741838
722.5671673371895,0,0.18829131335372898,1.7065903573199912,2,0,436.5404272108739,-244.0130197306596
549.1317888951895,2,0.09247558629453512,0.74285568769655,1,0,402.1124972690678,-241.0418409453387
643.0635126466434,2,0.5072531530938538,2.7047871144218893,1,0,355.2405184574068,-188.21837830058627
180.50416705290476,0,0.06258529024027068,1.0420105352910356,3,0,165.47493410355514,-208.66262316924985
288.49336204475986,1,0.16915804653245758,1.2989439592197065,2,1,44.54577414403292,-203.47562922460736
295.20732309422436,1,0.3280300965032478,0.19256245685033127,3,0,220.03553571644636,-180.31621783393524
570.0382342638175,1,0.4005937917356845,1.5121776747717253,3,0,320.7512987730456,-196.91475466602907
